MMM rsi 2	0    0.0
MMM Adj Close 3	0    0.0
ABT Adj Close 3	0    0.0
ABBV Adj Close 3	0    0.0
ACN Adj Close 3	0    0.0
XYL Adj Close 2	0    0.0
ATVI Adj Close 3	0    0.0
AAP Adj Close 3	0    0.0
APD Adj Close 3	0    0.0
AKAM Adj Close 3	0    0.0
ALK Adj Close 3	0    0.0
ALB Adj Close 3	0    0.0
ARE Adj Close 3	0    0.0
YUM Adj Close 2	0    0.0
XLNX Adj Close 2	0    0.0
WAB Adj Close 2	0    0.0
WDC Adj Close 2	0    0.0
WMT Adj Close 2	0    0.0
DIS Adj Close 2	0    0.0
WM Adj Close 2	0    0.0
WEC Adj Close 2	0    0.0
WFC Adj Close 2	0    0.0
WELL Adj Close 2	0    0.0
WST Adj Close 2	0    0.0
WU Adj Close 2	0    0.0
XRX Adj Close 2	0    0.0
WRK Adj Close 2	0    0.0
WY Adj Close 2	0    0.0
WHR Adj Close 2	0    0.0
WMB Adj Close 2	0    0.0
WLTW Adj Close 2	0    0.0
WYNN Adj Close 2	0    0.0
XEL Adj Close 2	0    0.0
TGT Adj Close 2	0    0.0
TPR Adj Close 2	0    0.0
TTWO Adj Close 2	0    0.0
PPG Adj Close 2	0    0.0
PKI Adj Close 2	0    0.0
PRGO Adj Close 2	0    0.0
PFE Adj Close 2	0    0.0
PSX Adj Close 2	0    0.0
PNW Adj Close 2	0    0.0
PNC Adj Close 2	0    0.0
POOL Adj Close 2	0    0.0
PPL Adj Close 2	0    0.0
PBCT Adj Close 2	0    0.0
PFG Adj Close 2	0    0.0
PG Adj Close 2	0    0.0
PGR Adj Close 2	0    0.0
PLD Adj Close 2	0    0.0
PRU Adj Close 2	0    0.0
PEG Adj Close 2	0    0.0
PHM Adj Close 2	0    0.0
PEP Adj Close 2	0    0.0
PNR Adj Close 2	0    0.0
TROW Adj Close 2	0    0.0
OMC Adj Close 2	0    0.0
NOV Adj Close 2	0    0.0
NRG Adj Close 2	0    0.0
NUE Adj Close 2	0    0.0
NVDA Adj Close 2	0    0.0
NVR Adj Close 2	0    0.0
ORLY Adj Close 2	0    0.0
ODFL Adj Close 2	0    0.0
OKE Adj Close 2	0    0.0
PYPL Adj Close 2	0    0.0
ORCL Adj Close 2	0    0.0
OTIS Adj Close 2	0    0.0
PCAR Adj Close 2	0    0.0
PKG Adj Close 2	0    0.0
PH Adj Close 2	0    0.0
PAYX Adj Close 2	0    0.0
PAYC Adj Close 2	0    0.0
PVH Adj Close 2	0    0.0
QRVO Adj Close 2	0    0.0
PWR Adj Close 2	0    0.0
SBUX Adj Close 2	0    0.0
SHW Adj Close 2	0    0.0
SPG Adj Close 2	0    0.0
SWKS Adj Close 2	0    0.0
SLG Adj Close 2	0    0.0
SNA Adj Close 2	0    0.0
SO Adj Close 2	0    0.0
SWK Adj Close 2	0    0.0
STT Adj Close 2	0    0.0
DGX Adj Close 2	0    0.0
STE Adj Close 2	0    0.0
SYK Adj Close 2	0    0.0
SIVB Adj Close 2	0    0.0
SYF Adj Close 2	0    0.0
SNPS Adj Close 2	0    0.0
SYY Adj Close 2	0    0.0
TMUS Adj Close 2	0    0.0
NOW Adj Close 2	0    0.0
STX Adj Close 2	0    0.0
SLB Adj Close 2	0    0.0
SBAC Adj Close 2	0    0.0
RL Adj Close 2	0    0.0
RJF Adj Close 2	0    0.0
RTX Adj Close 2	0    0.0
O Adj Close 2	0    0.0
REG Adj Close 2	0    0.0
REGN Adj Close 2	0    0.0
RF Adj Close 2	0    0.0
RMD Adj Close 2	0    0.0
RHI Adj Close 2	0    0.0
ROK Adj Close 2	0    0.0
ROL Adj Close 2	0    0.0
ROP Adj Close 2	0    0.0
ROST Adj Close 2	0    0.0
SPGI Adj Close 2	0    0.0
CRM Adj Close 2	0    0.0
ALLE Adj Close 3	0    0.0
LNT Adj Close 3	0    0.0
ALL Adj Close 3	0    0.0
DISH Adj Close 3	0    0.0
XRAY Adj Close 3	0    0.0
DVN Adj Close 3	0    0.0
DXCM Adj Close 3	0    0.0
FANG Adj Close 3	0    0.0
DFS Adj Close 3	0    0.0
DISCA Adj Close 3	0    0.0
DISCK Adj Close 3	0    0.0
DG Adj Close 3	0    0.0
DE Adj Close 3	0    0.0
DLTR Adj Close 3	0    0.0
D Adj Close 3	0    0.0
DPZ Adj Close 3	0    0.0
DOV Adj Close 3	0    0.0
DOW Adj Close 3	0    0.0
DTE Adj Close 3	0    0.0
DUK Adj Close 3	0    0.0
DAL Adj Close 3	0    0.0
DRI Adj Close 3	0    0.0
CTSH Adj Close 3	0    0.0
CPRT Adj Close 3	0    0.0
CMCSA Adj Close 3	0    0.0
CMA Adj Close 3	0    0.0
CAG Adj Close 3	0    0.0
COP Adj Close 3	0    0.0
ED Adj Close 3	0    0.0
STZ Adj Close 3	0    0.0
COO Adj Close 3	0    0.0
GLW Adj Close 3	0    0.0
DHR Adj Close 3	0    0.0
CTVA Adj Close 3	0    0.0
COST Adj Close 3	0    0.0
CCI Adj Close 3	0    0.0
CSX Adj Close 3	0    0.0
CMI Adj Close 3	0    0.0
CVS Adj Close 3	0    0.0
DHI Adj Close 3	0    0.0
DRE Adj Close 3	0    0.0
DD Adj Close 3	0    0.0
DXC Adj Close 3	0    0.0
FRC Adj Close 3	0    0.0
EXPD Adj Close 3	0    0.0
EXR Adj Close 3	0    0.0
XOM Adj Close 3	0    0.0
FAST Adj Close 3	0    0.0
FRT Adj Close 3	0    0.0
FDX Adj Close 3	0    0.0
FE Adj Close 3	0    0.0
FISV Adj Close 3	0    0.0
EMN Adj Close 3	0    0.0
FLT Adj Close 3	0    0.0
FLS Adj Close 3	0    0.0
FMC Adj Close 3	0    0.0
F Adj Close 3	0    0.0
FTNT Adj Close 3	0    0.0
FTV Adj Close 3	0    0.0
FOXA Adj Close 3	0    0.0
EXPE Adj Close 3	0    0.0
RE Adj Close 3	0    0.0
ES Adj Close 3	0    0.0
EVRG Adj Close 3	0    0.0
ETN Adj Close 3	0    0.0
EBAY Adj Close 3	0    0.0
ECL Adj Close 3	0    0.0
EIX Adj Close 3	0    0.0
EW Adj Close 3	0    0.0
EA Adj Close 3	0    0.0
EMR Adj Close 3	0    0.0
ENPH Adj Close 3	0    0.0
ETR Adj Close 3	0    0.0
EOG Adj Close 3	0    0.0
EFX Adj Close 3	0    0.0
EQR Adj Close 3	0    0.0
ESS Adj Close 3	0    0.0
EL Adj Close 3	0    0.0
ETSY Adj Close 3	0    0.0
CL Adj Close 3	0    0.0
KO Adj Close 3	0    0.0
GOOGL Adj Close 3	0    0.0
AVY Adj Close 3	0    0.0
ADM Adj Close 3	0    0.0
AJG Adj Close 3	0    0.0
AIZ Adj Close 3	0    0.0
T Adj Close 3	0    0.0
ATO Adj Close 3	0    0.0
ADSK Adj Close 3	0    0.0
ADP Adj Close 3	0    0.0
BKR Adj Close 3	0    0.0
AMAT Adj Close 3	0    0.0
BLL Adj Close 3	0    0.0
BAC Adj Close 3	0    0.0
BK Adj Close 3	0    0.0
BAX Adj Close 3	0    0.0
BDX Adj Close 3	0    0.0
BRK.B Adj Close 3	0    0.0
BBY Adj Close 3	0    0.0
APTV Adj Close 3	0    0.0
AAPL Adj Close 3	0    0.0
CMS Adj Close 3	0    0.0
AMT Adj Close 3	0    0.0
GOOG Adj Close 3	0    0.0
AMZN Adj Close 3	0    0.0
AMCR Adj Close 3	0    0.0
AEE Adj Close 3	0    0.0
AAL Adj Close 3	0    0.0
AEP Adj Close 3	0    0.0
AIG Adj Close 3	0    0.0
AWK Adj Close 3	0    0.0
AOS Adj Close 3	0    0.0
AMP Adj Close 3	0    0.0
ABC Adj Close 3	0    0.0
AME Adj Close 3	0    0.0
APH Adj Close 3	0    0.0
ADI Adj Close 3	0    0.0
ANSS Adj Close 3	0    0.0
AON Adj Close 3	0    0.0
BIO Adj Close 3	0    0.0
BIIB Adj Close 3	0    0.0
BLK Adj Close 3	0    0.0
CB Adj Close 3	0    0.0
CE Adj Close 3	0    0.0
CNC Adj Close 3	0    0.0
CERN Adj Close 3	0    0.0
SCHW Adj Close 3	0    0.0
CHTR Adj Close 3	0    0.0
CVX Adj Close 3	0    0.0
CMG Adj Close 3	0    0.0
CHD Adj Close 3	0    0.0
BA Adj Close 3	0    0.0
CINF Adj Close 3	0    0.0
CTAS Adj Close 3	0    0.0
C Adj Close 3	0    0.0
CFG Adj Close 3	0    0.0
CTXS Adj Close 3	0    0.0
CLX Adj Close 3	0    0.0
CME Adj Close 3	0    0.0
CDW Adj Close 3	0    0.0
CBRE Adj Close 3	0    0.0
CBOE Adj Close 3	0    0.0
CTLT Adj Close 3	0    0.0
BKNG Adj Close 3	0    0.0
BWA Adj Close 3	0    0.0
BXP Adj Close 3	0    0.0
BSX Adj Close 3	0    0.0
BMY Adj Close 3	0    0.0
AVGO Adj Close 3	0    0.0
BR Adj Close 3	0    0.0
BF.B Adj Close 3	0    0.0
CHRW Adj Close 3	0    0.0
CDNS Adj Close 3	0    0.0
CPB Adj Close 3	0    0.0
COF Adj Close 3	0    0.0
KMX Adj Close 3	0    0.0
CCL Adj Close 3	0    0.0
CARR Adj Close 3	0    0.0
NCLH Adj Close 2	0    0.0
NLOK Adj Close 2	0    0.0
NOC Adj Close 2	0    0.0
SCHW Adj Close 2	0    0.0
CBOE Adj Close 2	0    0.0
CBRE Adj Close 2	0    0.0
CDW Adj Close 2	0    0.0
CE Adj Close 2	0    0.0
CNC Adj Close 2	0    0.0
CERN Adj Close 2	0    0.0
CF Adj Close 2	0    0.0
CHTR Adj Close 2	0    0.0
CCL Adj Close 2	0    0.0
CVX Adj Close 2	0    0.0
CMG Adj Close 2	0    0.0
CB Adj Close 2	0    0.0
CHD Adj Close 2	0    0.0
CI Adj Close 2	0    0.0
CINF Adj Close 2	0    0.0
CTAS Adj Close 2	0    0.0
CARR Adj Close 2	0    0.0
KMX Adj Close 2	0    0.0
AVB Adj Close 2	0    0.0
BWA Adj Close 2	0    0.0
BLL Adj Close 2	0    0.0
BAX Adj Close 2	0    0.0
BDX Adj Close 2	0    0.0
BRK.B Adj Close 2	0    0.0
BIO Adj Close 2	0    0.0
BLK Adj Close 2	0    0.0
BKNG Adj Close 2	0    0.0
BXP Adj Close 2	0    0.0
CAH Adj Close 2	0    0.0
BSX Adj Close 2	0    0.0
BMY Adj Close 2	0    0.0
AVGO Adj Close 2	0    0.0
BR Adj Close 2	0    0.0
BF.B Adj Close 2	0    0.0
CHRW Adj Close 2	0    0.0
CDNS Adj Close 2	0    0.0
CFG Adj Close 2	0    0.0
CTXS Adj Close 2	0    0.0
CLX Adj Close 2	0    0.0
DFS Adj Close 2	0    0.0
DE Adj Close 2	0    0.0
DAL Adj Close 2	0    0.0
XRAY Adj Close 2	0    0.0
DVN Adj Close 2	0    0.0
DXCM Adj Close 2	0    0.0
FANG Adj Close 2	0    0.0
DLR Adj Close 2	0    0.0
DISCA Adj Close 2	0    0.0
CME Adj Close 2	0    0.0
DISCK Adj Close 2	0    0.0
DISH Adj Close 2	0    0.0
DLTR Adj Close 2	0    0.0
D Adj Close 2	0    0.0
DPZ Adj Close 2	0    0.0
DOV Adj Close 2	0    0.0
DOW Adj Close 2	0    0.0
DHR Adj Close 2	0    0.0
DHI Adj Close 2	0    0.0
CMI Adj Close 2	0    0.0
CSX Adj Close 2	0    0.0
CMS Adj Close 2	0    0.0
KO Adj Close 2	0    0.0
CTSH Adj Close 2	0    0.0
CL Adj Close 2	0    0.0
CMCSA Adj Close 2	0    0.0
CAG Adj Close 2	0    0.0
COP Adj Close 2	0    0.0
ED Adj Close 2	0    0.0
STZ Adj Close 2	0    0.0
COO Adj Close 2	0    0.0
CPRT Adj Close 2	0    0.0
GLW Adj Close 2	0    0.0
CTVA Adj Close 2	0    0.0
COST Adj Close 2	0    0.0
CCI Adj Close 2	0    0.0
AVY Adj Close 2	0    0.0
AZO Adj Close 2	0    0.0
DRE Adj Close 2	0    0.0
ZBRA Adj Close 1	0    0.0
WHR Adj Close 1	0    0.0
WMB Adj Close 1	0    0.0
WLTW Adj Close 1	0    0.0
XEL Adj Close 1	0    0.0
XLNX Adj Close 1	0    0.0
XYL Adj Close 1	0    0.0
YUM Adj Close 1	0    0.0
ZION Adj Close 1	0    0.0
WRK Adj Close 1	0    0.0
MMM macd 1	0    0.0
MMM Adj Close 2	0    0.0
ABBV Adj Close 2	0    0.0
ABMD Adj Close 2	0    0.0
ATVI Adj Close 2	0    0.0
ADBE Adj Close 2	0    0.0
AMD Adj Close 2	0    0.0
WY Adj Close 1	0    0.0
WU Adj Close 1	0    0.0
ADP Adj Close 2	0    0.0
V Adj Close 1	0    0.0
VRSN Adj Close 1	0    0.0
VRSK Adj Close 1	0    0.0
VZ Adj Close 1	0    0.0
VRTX Adj Close 1	0    0.0
VFC Adj Close 1	0    0.0
VIAC Adj Close 1	0    0.0
VTRS Adj Close 1	0    0.0
VNT Adj Close 1	0    0.0
WST Adj Close 1	0    0.0
VMC Adj Close 1	0    0.0
WMT Adj Close 1	0    0.0
WM Adj Close 1	0    0.0
WAT Adj Close 1	0    0.0
WEC Adj Close 1	0    0.0
WFC Adj Close 1	0    0.0
WELL Adj Close 1	0    0.0
AAP Adj Close 2	0    0.0
AES Adj Close 2	0    0.0
AFL Adj Close 2	0    0.0
AAPL Adj Close 2	0    0.0
ABC Adj Close 2	0    0.0
AME Adj Close 2	0    0.0
AMGN Adj Close 2	0    0.0
APH Adj Close 2	0    0.0
ADI Adj Close 2	0    0.0
ANTM Adj Close 2	0    0.0
AON Adj Close 2	0    0.0
AMAT Adj Close 2	0    0.0
A Adj Close 2	0    0.0
APTV Adj Close 2	0    0.0
ADM Adj Close 2	0    0.0
ANET Adj Close 2	0    0.0
AIZ Adj Close 2	0    0.0
T Adj Close 2	0    0.0
ATO Adj Close 2	0    0.0
ADSK Adj Close 2	0    0.0
AMP Adj Close 2	0    0.0
AWK Adj Close 2	0    0.0
AMT Adj Close 2	0    0.0
AAL Adj Close 2	0    0.0
APD Adj Close 2	0    0.0
AKAM Adj Close 2	0    0.0
ALK Adj Close 2	0    0.0
ALB Adj Close 2	0    0.0
ARE Adj Close 2	0    0.0
ALXN Adj Close 2	0    0.0
ALGN Adj Close 2	0    0.0
ALLE Adj Close 2	0    0.0
LNT Adj Close 2	0    0.0
ALL Adj Close 2	0    0.0
GOOGL Adj Close 2	0    0.0
GOOG Adj Close 2	0    0.0
MO Adj Close 2	0    0.0
AMCR Adj Close 2	0    0.0
AEE Adj Close 2	0    0.0
DUK Adj Close 2	0    0.0
DD Adj Close 2	0    0.0
NTRS Adj Close 2	0    0.0
LLY Adj Close 2	0    0.0
LHX Adj Close 2	0    0.0
LH Adj Close 2	0    0.0
LRCX Adj Close 2	0    0.0
LW Adj Close 2	0    0.0
LEG Adj Close 2	0    0.0
LDOS Adj Close 2	0    0.0
LEN Adj Close 2	0    0.0
LIN Adj Close 2	0    0.0
KHC Adj Close 2	0    0.0
LYV Adj Close 2	0    0.0
LKQ Adj Close 2	0    0.0
L Adj Close 2	0    0.0
LOW Adj Close 2	0    0.0
LUMN Adj Close 2	0    0.0
LYB Adj Close 2	0    0.0
MTB Adj Close 2	0    0.0
LB Adj Close 2	0    0.0
KLAC Adj Close 2	0    0.0
IPG Adj Close 2	0    0.0
SJM Adj Close 2	0    0.0
ISRG Adj Close 2	0    0.0
IVZ Adj Close 2	0    0.0
IPGP Adj Close 2	0    0.0
IQV Adj Close 2	0    0.0
JKHY Adj Close 2	0    0.0
J Adj Close 2	0    0.0
JBHT Adj Close 2	0    0.0
JCI Adj Close 2	0    0.0
KMI Adj Close 2	0    0.0
JPM Adj Close 2	0    0.0
JNPR Adj Close 2	0    0.0
KSU Adj Close 2	0    0.0
K Adj Close 2	0    0.0
KEYS Adj Close 2	0    0.0
KMB Adj Close 2	0    0.0
KIM Adj Close 2	0    0.0
MRO Adj Close 2	0    0.0
MPC Adj Close 2	0    0.0
MKTX Adj Close 2	0    0.0
NFLX Adj Close 2	0    0.0
MPWR Adj Close 2	0    0.0
MNST Adj Close 2	0    0.0
MCO Adj Close 2	0    0.0
MOS Adj Close 2	0    0.0
MSI Adj Close 2	0    0.0
MSCI Adj Close 2	0    0.0
NDAQ Adj Close 2	0    0.0
NWL Adj Close 2	0    0.0
MAR Adj Close 2	0    0.0
NWSA Adj Close 2	0    0.0
NWS Adj Close 2	0    0.0
NEE Adj Close 2	0    0.0
NLSN Adj Close 2	0    0.0
NKE Adj Close 2	0    0.0
NI Adj Close 2	0    0.0
NSC Adj Close 2	0    0.0
MDLZ Adj Close 2	0    0.0
TAP Adj Close 2	0    0.0
MHK Adj Close 2	0    0.0
MAA Adj Close 2	0    0.0
MMC Adj Close 2	0    0.0
MLM Adj Close 2	0    0.0
MAS Adj Close 2	0    0.0
MA Adj Close 2	0    0.0
MKC Adj Close 2	0    0.0
MXIM Adj Close 2	0    0.0
MCD Adj Close 2	0    0.0
MCK Adj Close 2	0    0.0
MDT Adj Close 2	0    0.0
MRK Adj Close 2	0    0.0
MTD Adj Close 2	0    0.0
MGM Adj Close 2	0    0.0
MCHP Adj Close 2	0    0.0
MU Adj Close 2	0    0.0
MSFT Adj Close 2	0    0.0
IFF Adj Close 2	0    0.0
IP Adj Close 2	0    0.0
DXC Adj Close 2	0    0.0
FIS Adj Close 2	0    0.0
EXR Adj Close 2	0    0.0
XOM Adj Close 2	0    0.0
FFIV Adj Close 2	0    0.0
FB Adj Close 2	0    0.0
FAST Adj Close 2	0    0.0
FRT Adj Close 2	0    0.0
FDX Adj Close 2	0    0.0
FE Adj Close 2	0    0.0
EXPE Adj Close 2	0    0.0
FRC Adj Close 2	0    0.0
FISV Adj Close 2	0    0.0
FLT Adj Close 2	0    0.0
FLIR Adj Close 2	0    0.0
FLS Adj Close 2	0    0.0
FMC Adj Close 2	0    0.0
F Adj Close 2	0    0.0
EXPD Adj Close 2	0    0.0
EXC Adj Close 2	0    0.0
ICE Adj Close 2	0    0.0
ENPH Adj Close 2	0    0.0
EMN Adj Close 2	0    0.0
ETN Adj Close 2	0    0.0
EBAY Adj Close 2	0    0.0
EIX Adj Close 2	0    0.0
EW Adj Close 2	0    0.0
EA Adj Close 2	0    0.0
EMR Adj Close 2	0    0.0
ETR Adj Close 2	0    0.0
RE Adj Close 2	0    0.0
EOG Adj Close 2	0    0.0
EFX Adj Close 2	0    0.0
EQIX Adj Close 2	0    0.0
EL Adj Close 2	0    0.0
ETSY Adj Close 2	0    0.0
EVRG Adj Close 2	0    0.0
ES Adj Close 2	0    0.0
FTNT Adj Close 2	0    0.0
FTV Adj Close 2	0    0.0
FBHS Adj Close 2	0    0.0
HPQ Adj Close 2	0    0.0
HPE Adj Close 2	0    0.0
HLT Adj Close 2	0    0.0
HFC Adj Close 2	0    0.0
HON Adj Close 2	0    0.0
HRL Adj Close 2	0    0.0
HST Adj Close 2	0    0.0
HWM Adj Close 2	0    0.0
HII Adj Close 2	0    0.0
FOXA Adj Close 2	0    0.0
IEX Adj Close 2	0    0.0
IDXX Adj Close 2	0    0.0
INFO Adj Close 2	0    0.0
ITW Adj Close 2	0    0.0
INCY Adj Close 2	0    0.0
IR Adj Close 2	0    0.0
INTC Adj Close 2	0    0.0
PEAK Adj Close 2	0    0.0
HIG Adj Close 2	0    0.0
HBI Adj Close 2	0    0.0
HAL Adj Close 2	0    0.0
FOX Adj Close 2	0    0.0
BEN Adj Close 2	0    0.0
FCX Adj Close 2	0    0.0
GPS Adj Close 2	0    0.0
GRMN Adj Close 2	0    0.0
IT Adj Close 2	0    0.0
GD Adj Close 2	0    0.0
GE Adj Close 2	0    0.0
GIS Adj Close 2	0    0.0
GPC Adj Close 2	0    0.0
GILD Adj Close 2	0    0.0
GL Adj Close 2	0    0.0
GPN Adj Close 2	0    0.0
GS Adj Close 2	0    0.0
GWW Adj Close 2	0    0.0
ECL Adj Close 6	0    0.0
EIX Adj Close 6	0    0.0
EW Adj Close 6	0    0.0
ADP Adj Close 10	0    0.0
APTV Adj Close 10	0    0.0
ADM Adj Close 10	0    0.0
ANET Adj Close 10	0    0.0
AJG Adj Close 10	0    0.0
T Adj Close 10	0    0.0
ATO Adj Close 10	0    0.0
ADSK Adj Close 10	0    0.0
AZO Adj Close 10	0    0.0
APA Adj Close 10	0    0.0
AVB Adj Close 10	0    0.0
AVY Adj Close 10	0    0.0
BKR Adj Close 10	0    0.0
BLL Adj Close 10	0    0.0
BAC Adj Close 10	0    0.0
BAX Adj Close 10	0    0.0
BDX Adj Close 10	0    0.0
AAPL Adj Close 10	0    0.0
AOS Adj Close 10	0    0.0
BBY Adj Close 10	0    0.0
AMT Adj Close 10	0    0.0
MO Adj Close 10	0    0.0
AMZN Adj Close 10	0    0.0
AMCR Adj Close 10	0    0.0
AEE Adj Close 10	0    0.0
AAL Adj Close 10	0    0.0
AEP Adj Close 10	0    0.0
AXP Adj Close 10	0    0.0
AWK Adj Close 10	0    0.0
AON Adj Close 10	0    0.0
AMP Adj Close 10	0    0.0
ABC Adj Close 10	0    0.0
AME Adj Close 10	0    0.0
AMGN Adj Close 10	0    0.0
APH Adj Close 10	0    0.0
ADI Adj Close 10	0    0.0
ANTM Adj Close 10	0    0.0
BRK.B Adj Close 10	0    0.0
BIO Adj Close 10	0    0.0
TMO Adj Close 9	0    0.0
CVX Adj Close 10	0    0.0
CBRE Adj Close 10	0    0.0
CDW Adj Close 10	0    0.0
CE Adj Close 10	0    0.0
CNP Adj Close 10	0    0.0
CERN Adj Close 10	0    0.0
SCHW Adj Close 10	0    0.0
CHTR Adj Close 10	0    0.0
CMG Adj Close 10	0    0.0
CTLT Adj Close 10	0    0.0
CB Adj Close 10	0    0.0
CHD Adj Close 10	0    0.0
CI Adj Close 10	0    0.0
CTAS Adj Close 10	0    0.0
C Adj Close 10	0    0.0
CFG Adj Close 10	0    0.0
CTXS Adj Close 10	0    0.0
CAT Adj Close 10	0    0.0
CARR Adj Close 10	0    0.0
BIIB Adj Close 10	0    0.0
AVGO Adj Close 10	0    0.0
BLK Adj Close 10	0    0.0
BA Adj Close 10	0    0.0
BKNG Adj Close 10	0    0.0
BWA Adj Close 10	0    0.0
BXP Adj Close 10	0    0.0
BSX Adj Close 10	0    0.0
BMY Adj Close 10	0    0.0
BR Adj Close 10	0    0.0
CCL Adj Close 10	0    0.0
BF.B Adj Close 10	0    0.0
CHRW Adj Close 10	0    0.0
COG Adj Close 10	0    0.0
CDNS Adj Close 10	0    0.0
COF Adj Close 10	0    0.0
CAH Adj Close 10	0    0.0
KMX Adj Close 10	0    0.0
GOOG Adj Close 10	0    0.0
GOOGL Adj Close 10	0    0.0
ALL Adj Close 10	0    0.0
V Adj Close 9	0    0.0
VRSN Adj Close 9	0    0.0
VRSK Adj Close 9	0    0.0
VZ Adj Close 9	0    0.0
VRTX Adj Close 9	0    0.0
VFC Adj Close 9	0    0.0
VIAC Adj Close 9	0    0.0
VTRS Adj Close 9	0    0.0
VNT Adj Close 9	0    0.0
VLO Adj Close 9	0    0.0
VMC Adj Close 9	0    0.0
WRB Adj Close 9	0    0.0
WAB Adj Close 9	0    0.0
WMT Adj Close 9	0    0.0
WBA Adj Close 9	0    0.0
DIS Adj Close 9	0    0.0
WM Adj Close 9	0    0.0
VAR Adj Close 9	0    0.0
UNM Adj Close 9	0    0.0
LNT Adj Close 10	0    0.0
TYL Adj Close 9	0    0.0
TSCO Adj Close 9	0    0.0
TT Adj Close 9	0    0.0
TDG Adj Close 9	0    0.0
TRV Adj Close 9	0    0.0
TRMB Adj Close 9	0    0.0
TFC Adj Close 9	0    0.0
TWTR Adj Close 9	0    0.0
TSN Adj Close 9	0    0.0
UHS Adj Close 9	0    0.0
UDR Adj Close 9	0    0.0
USB Adj Close 9	0    0.0
UAA Adj Close 9	0    0.0
UNP Adj Close 9	0    0.0
UNH Adj Close 9	0    0.0
UPS Adj Close 9	0    0.0
URI Adj Close 9	0    0.0
WAT Adj Close 9	0    0.0
WEC Adj Close 9	0    0.0
WELL Adj Close 9	0    0.0
AES Adj Close 10	0    0.0
ABT Adj Close 10	0    0.0
ABBV Adj Close 10	0    0.0
ABMD Adj Close 10	0    0.0
ACN Adj Close 10	0    0.0
ATVI Adj Close 10	0    0.0
ADBE Adj Close 10	0    0.0
AMD Adj Close 10	0    0.0
A Adj Close 10	0    0.0
WST Adj Close 9	0    0.0
APD Adj Close 10	0    0.0
AKAM Adj Close 10	0    0.0
ALK Adj Close 10	0    0.0
ALB Adj Close 10	0    0.0
ALXN Adj Close 10	0    0.0
ALGN Adj Close 10	0    0.0
ALLE Adj Close 10	0    0.0
MMM Adj Close 10	0    0.0
MMM rsi 9	0    0.0
ZTS Adj Close 9	0    0.0
ZION Adj Close 9	0    0.0
WDC Adj Close 9	0    0.0
WU Adj Close 9	0    0.0
WRK Adj Close 9	0    0.0
WY Adj Close 9	0    0.0
WHR Adj Close 9	0    0.0
WMB Adj Close 9	0    0.0
WLTW Adj Close 9	0    0.0
WYNN Adj Close 9	0    0.0
XEL Adj Close 9	0    0.0
XRX Adj Close 9	0    0.0
XLNX Adj Close 9	0    0.0
XYL Adj Close 9	0    0.0
YUM Adj Close 9	0    0.0
ZBRA Adj Close 9	0    0.0
ZBH Adj Close 9	0    0.0
CME Adj Close 10	0    0.0
CMS Adj Close 10	0    0.0
KO Adj Close 10	0    0.0
HII Adj Close 10	0    0.0
HOLX Adj Close 10	0    0.0
HD Adj Close 10	0    0.0
HON Adj Close 10	0    0.0
HRL Adj Close 10	0    0.0
HPQ Adj Close 10	0    0.0
HUM Adj Close 10	0    0.0
HBAN Adj Close 10	0    0.0
IEX Adj Close 10	0    0.0
HLT Adj Close 10	0    0.0
IDXX Adj Close 10	0    0.0
INFO Adj Close 10	0    0.0
ITW Adj Close 10	0    0.0
ILMN Adj Close 10	0    0.0
INCY Adj Close 10	0    0.0
IR Adj Close 10	0    0.0
INTC Adj Close 10	0    0.0
HFC Adj Close 10	0    0.0
HES Adj Close 10	0    0.0
FOX Adj Close 10	0    0.0
GL Adj Close 10	0    0.0
GPS Adj Close 10	0    0.0
GRMN Adj Close 10	0    0.0
IT Adj Close 10	0    0.0
GD Adj Close 10	0    0.0
GE Adj Close 10	0    0.0
GIS Adj Close 10	0    0.0
GILD Adj Close 10	0    0.0
GPN Adj Close 10	0    0.0
HSIC Adj Close 10	0    0.0
GS Adj Close 10	0    0.0
HAL Adj Close 10	0    0.0
HBI Adj Close 10	0    0.0
HIG Adj Close 10	0    0.0
HAS Adj Close 10	0    0.0
HCA Adj Close 10	0    0.0
PEAK Adj Close 10	0    0.0
ICE Adj Close 10	0    0.0
IP Adj Close 10	0    0.0
IPG Adj Close 10	0    0.0
LRCX Adj Close 10	0    0.0
KMI Adj Close 10	0    0.0
KLAC Adj Close 10	0    0.0
KHC Adj Close 10	0    0.0
KR Adj Close 10	0    0.0
LB Adj Close 10	0    0.0
LHX Adj Close 10	0    0.0
LH Adj Close 10	0    0.0
LW Adj Close 10	0    0.0
IFF Adj Close 10	0    0.0
LVS Adj Close 10	0    0.0
LEG Adj Close 10	0    0.0
LEN Adj Close 10	0    0.0
LNC Adj Close 10	0    0.0
LIN Adj Close 10	0    0.0
LYV Adj Close 10	0    0.0
LKQ Adj Close 10	0    0.0
KIM Adj Close 10	0    0.0
KMB Adj Close 10	0    0.0
KEYS Adj Close 10	0    0.0
KEY Adj Close 10	0    0.0
INTU Adj Close 10	0    0.0
ISRG Adj Close 10	0    0.0
IVZ Adj Close 10	0    0.0
IPGP Adj Close 10	0    0.0
IQV Adj Close 10	0    0.0
IRM Adj Close 10	0    0.0
JKHY Adj Close 10	0    0.0
J Adj Close 10	0    0.0
JBHT Adj Close 10	0    0.0
SJM Adj Close 10	0    0.0
